leaf,count
"('i95', 'e04', 'c5', 'p35', 'l3')",378
"('i16', 'e11', 'c5', 'p03', 'l3')",377
"('i09', 'e04', 'c5', 'p13', 'l3')",377
"('i06', 'e10', 'c3', 'p03', 'l2')",377
"('i06', 'e12', 'c3', 'p02', 'l3')",377
"('i22', 'e02', 'c5', 'p11', 'l3')",377
"('i13', 'e04', 'c5', 'p15', 'l3')",377
"('i16', 'e08', 'c5', 'p31', 'l3')",377
"('i43', 'e08', 'c1', 'p06', 'l3')",377
"('i01', 'e01', 'c1', 'p25', 'l3')",377
"('i14', 'e13', 'c5', 'p17', 'l3')",377
"('i46', 'e04', 'c4', 'p09', 'l3')",376
"('i13', 'e03', 'c5', 'p23', 'l3')",376
"('i17', 'e05', 'c5', 'p10', 'l3')",376
"('i42', 'e05', 'c5', 'p31', 'l3')",376
"('i46', 'e01', 'c4', 'p14', 'l3')",376
"('i07', 'e01', 'c5', 'p18', 'l3')",376
"('i64', 'e09', 'c3', 'p35', 'l3')",376
"('i37', 'e01', 'c5', 'p33', 'l3')",375
"('i38', 'e12', 'c1', 'p26', 'l3')",375
"('i13', 'e04', 'c5', 'p11', 'l3')",375
"('i82', 'e04', 'c1', 'p35', 'l3')",375
"('i29', 'e01', 'c5', 'p07', 'l3')",375
"('i14', 'e13', 'c5', 'p07', 'l3')",375
"('i41', 'e12', 'c1', 'p19', 'l3')",374
"('i46', 'e09', 'c1', 'p33', 'l3')",374
"('i67', 'e10', 'c5', 'p29', 'l3')",374
"('i46', 'e09', 'c1', 'p31', 'l3')",374
"('i02', 'e04', 'c4', 'p07', 'l3')",374
"('i12', 'e01', 'c5', 'p29', 'l3')",374
"('i01', 'e04', 'c1', 'p02', 'l3')",374
"('i34', 'e08', 'c3', 'p10', 'l3')",373
"('i06', 'e05', 'c5', 'p31', 'l1')",373
"('i03', 'e01', 'c5', 'p35', 'l3')",373
"('i14', 'e05', 'c5', 'p28', 'l3')",373
"('i06', 'e12', 'c3', 'p29', 'l3')",372
"('i23', 'e11', 'c5', 'p01', 'l3')",372
"('i38', 'e10', 'c1', 'p27', 'l3')",372
"('i67', 'e04', 'c5', 'p24', 'l3')",372
"('i37', 'e03', 'c5', 'p33', 'l3')",371
"('i41', 'e11', 'c1', 'p09', 'l3')",371
"('i45', 'e04', 'c1', 'p19', 'l3')",370
"('i67', 'e01', 'c5', 'p05', 'l3')",370
"('i06', 'e10', 'c3', 'p18', 'l1')",370
"('i67', 'e10', 'c5', 'p04', 'l3')",370
"('i38', 'e04', 'c4', 'p08', 'l1')",369
"('i01', 'e11', 'c1', 'p18', 'l3')",369
"('i02', 'e01', 'c4', 'p19', 'l3')",369
"('i29', 'e04', 'c5', 'p15', 'l3')",369
"('i91', 'e08', 'c1', 'p10', 'l3')",369
"('i13', 'e03', 'c5', 'p09', 'l3')",368
"('i17', 'e04', 'c5', 'p30', 'l3')",368
"('i46', 'e09', 'c7', 'p13', 'l3')",368
"('i17', 'e09', 'c5', 'p33', 'l3')",367
"('i07', 'e09', 'c5', 'p02', 'l3')",367
"('i66', 'e01', 'c3', 'p18', 'l3')",367
"('i43', 'e03', 'c1', 'p17', 'l3')",367
"('i67', 'e09', 'c5', 'p21', 'l3')",366
"('i01', 'e11', 'c1', 'p07', 'l3')",366
"('i21', 'e01', 'c1', 'p08', 'l3')",366
"('i64', 'e04', 'c3', 'p35', 'l3')",366
"('i41', 'e09', 'c1', 'p31', 'l3')",366
"('i06', 'e10', 'c3', 'p29', 'l1')",365
"('i38', 'e06', 'c4', 'p20', 'l3')",365
"('i05', 'e06', 'c1', 'p26', 'l3')",365
"('i38', 'e09', 'c4', 'p22', 'l2')",364
"('i03', 'e09', 'c5', 'p03', 'l3')",363
"('i23', 'e13', 'c5', 'p12', 'l3')",363
"('i07', 'e01', 'c5', 'p24', 'l3')",363
"('i06', 'e09', 'c3', 'p05', 'l2')",362
"('i25', 'e12', 'c5', 'p10', 'l3')",362
"('i34', 'e01', 'c5', 'p26', 'l3')",362
"('i23', 'e09', 'c5', 'p20', 'l3')",362
"('i46', 'e04', 'c4', 'p12', 'l3')",362
"('i22', 'e02', 'c5', 'p16', 'l3')",362
"('i06', 'e12', 'c3', 'p18', 'l3')",361
"('i38', 'e01', 'c4', 'p25', 'l3')",361
"('i42', 'e12', 'c5', 'p15', 'l3')",361
"('i29', 'e09', 'c5', 'p15', 'l3')",361
"('i33', 'e01', 'c1', 'p19', 'l3')",361
"('i10', 'e05', 'c3', 'p07', 'l3')",360
"('i13', 'e05', 'c5', 'p10', 'l3')",360
"('i07', 'e08', 'c5', 'p22', 'l3')",360
"('i25', 'e03', 'c5', 'p19', 'l3')",358
"('i43', 'e04', 'c1', 'p32', 'l3')",358
"('i38', 'e12', 'c4', 'p11', 'l3')",358
"('i06', 'e11', 'c3', 'p08', 'l2')",357
"('i06', 'e09', 'c3', 'p29', 'l2')",357
"('i16', 'e04', 'c5', 'p26', 'l3')",357
"('i06', 'e01', 'c3', 'p18', 'l3')",356
"('i25', 'e10', 'c5', 'p16', 'l4')",356
"('i38', 'e01', 'c4', 'p28', 'l3')",355
"('i27', 'e10', 'c5', 'p10', 'l3')",355
"('i01', 'e09', 'c1', 'p25', 'l3')",355
"('i14', 'e13', 'c5', 'p02', 'l3')",355
"('i25', 'e08', 'c5', 'p04', 'l3')",354
"('i38', 'e12', 'c4', 'p07', 'l3')",354
"('i33', 'e08', 'c1', 'p07', 'l3')",354
"('i01', 'e01', 'c1', 'p28', 'l3')",353
"('i38', 'e10', 'c4', 'p25', 'l1')",353
"('i38', 'e12', 'c4', 'p15', 'l3')",353
"('i14', 'e13', 'c5', 'p12', 'l3')",353
"('i48', 'e11', 'c1', 'p06', 'l3')",352
"('i06', 'e10', 'c3', 'p12', 'l1')",352
"('i07', 'e04', 'c5', 'p01', 'l3')",352
"('i67', 'e04', 'c5', 'p21', 'l3')",351
"('i34', 'e03', 'c5', 'p33', 'l3')",351
"('i14', 'e11', 'c3', 'p17', 'l3')",351
"('i14', 'e13', 'c5', 'p29', 'l3')",351
"('i33', 'e09', 'c1', 'p19', 'l3')",351
"('i06', 'e08', 'c3', 'p25', 'l2')",350
"('i48', 'e11', 'c1', 'p22', 'l3')",350
"('i46', 'e11', 'c4', 'p20', 'l3')",350
"('i02', 'e09', 'c4', 'p19', 'l3')",350
"('i13', 'e12', 'c5', 'p24', 'l3')",350
"('i21', 'e12', 'c1', 'p29', 'l3')",349
"('i46', 'e09', 'c4', 'p06', 'l3')",349
"('i67', 'e04', 'c5', 'p05', 'l3')",349
"('i43', 'e04', 'c1', 'p22', 'l3')",347
"('i03', 'e04', 'c5', 'p08', 'l3')",347
"('i07', 'e01', 'c5', 'p16', 'l3')",347
"('i23', 'e13', 'c5', 'p03', 'l3')",347
"('i14', 'e13', 'c5', 'p24', 'l3')",347
"('i10', 'e05', 'c3', 'p03', 'l3')",346
"('i02', 'e09', 'c4', 'p35', 'l3')",346
"('i14', 'e13', 'c5', 'p18', 'l3')",346
"('i09', 'e01', 'c5', 'p18', 'l3')",345
"('i38', 'e10', 'c7', 'p07', 'l2')",345
"('i38', 'e12', 'c4', 'p05', 'l3')",345
"('i06', 'e11', 'c3', 'p14', 'l2')",344
"('i05', 'e06', 'c4', 'p35', 'l3')",344
"('i38', 'e09', 'c4', 'p28', 'l2')",343
"('i07', 'e09', 'c5', 'p13', 'l3')",343
"('i27', 'e09', 'c5', 'p14', 'l3')",343
"('i07', 'e01', 'c5', 'p03', 'l3')",343
"('i07', 'e09', 'c5', 'p03', 'l3')",343
"('i46', 'e01', 'c7', 'p13', 'l3')",343
"('i61', 'e12', 'c1', 'p35', 'l3')",342
"('i13', 'e04', 'c5', 'p07', 'l3')",342
"('i67', 'e09', 'c5', 'p29', 'l3')",342
"('i02', 'e11', 'c1', 'p14', 'l3')",342
"('i07', 'e01', 'c5', 'p02', 'l3')",341
"('i67', 'e04', 'c5', 'p04', 'l3')",341
"('i13', 'e01', 'c5', 'p35', 'l3')",341
"('i104', 'e05', 'c5', 'p10', 'l3')",340
"('i14', 'e12', 'c5', 'p26', 'l3')",340
"('i19', 'e10', 'c3', 'p10', 'l3')",340
"('i33', 'e03', 'c1', 'p21', 'l3')",340
"('i01', 'e09', 'c1', 'p23', 'l3')",339
"('i06', 'e01', 'c3', 'p06', 'l3')",339
"('i16', 'e11', 'c5', 'p17', 'l3')",339
"('i25', 'e04', 'c5', 'p10', 'l3')",339
"('i07', 'e09', 'c5', 'p15', 'l3')",339
"('i48', 'e01', 'c1', 'p10', 'l3')",339
"('i22', 'e02', 'c5', 'p05', 'l3')",338
"('i61', 'e08', 'c4', 'p35', 'l3')",338
"('i07', 'e01', 'c5', 'p04', 'l3')",338
"('i67', 'e10', 'c5', 'p13', 'l3')",338
"('i41', 'e11', 'c1', 'p02', 'l3')",338
"('i21', 'e05', 'c1', 'p19', 'l3')",337
"('i67', 'e10', 'c5', 'p15', 'l3')",337
"('i38', 'e10', 'c4', 'p20', 'l2')",337
"('i19', 'e11', 'c3', 'p10', 'l3')",337
"('i14', 'e12', 'c5', 'p30', 'l3')",336
"('i02', 'e11', 'c1', 'p06', 'l3')",335
"('i06', 'e09', 'c3', 'p04', 'l2')",335
"('i38', 'e10', 'c7', 'p12', 'l3')",335
"('i41', 'e07', 'c1', 'p31', 'l3')",335
"('i20', 'e08', 'c5', 'p11', 'l3')",334
"('i07', 'e09', 'c5', 'p24', 'l3')",334
"('i38', 'e10', 'c7', 'p21', 'l3')",334
"('i07', 'e04', 'c5', 'p28', 'l3')",334
"('i43', 'e03', 'c1', 'p04', 'l3')",333
"('i01', 'e11', 'c1', 'p05', 'l3')",333
"('i38', 'e09', 'c4', 'p25', 'l2')",333
"('i68', 'e12', 'c1', 'p10', 'l3')",333
"('i14', 'e04', 'c3', 'p10', 'l3')",333
"('i33', 'e03', 'c1', 'p13', 'l3')",333
"('i13', 'e10', 'c5', 'p35', 'l3')",332
"('i27', 'e08', 'c5', 'p11', 'l3')",332
"('i13', 'e04', 'c5', 'p02', 'l3')",332
"('i16', 'e04', 'c5', 'p31', 'l3')",332
"('i38', 'e08', 'c1', 'p34', 'l2')",331
"('i16', 'e05', 'c5', 'p19', 'l3')",331
"('i32', 'e05', 'c5', 'p35', 'l3')",331
"('i07', 'e01', 'c5', 'p12', 'l3')",331
"('i38', 'e10', 'c7', 'p11', 'l3')",331
"('i14', 'e13', 'c5', 'p35', 'l3')",331
"('i38', 'e12', 'c4', 'p21', 'l3')",330
"('i23', 'e13', 'c5', 'p21', 'l3')",330
"('i07', 'e01', 'c5', 'p15', 'l3')",330
"('i23', 'e13', 'c5', 'p13', 'l3')",330
"('i43', 'e08', 'c1', 'p14', 'l3')",330
"('i39', 'e01', 'c3', 'p35', 'l3')",330
"('i14', 'e11', 'c3', 'p16', 'l3')",330
"('i07', 'e08', 'c5', 'p28', 'l3')",330
"('i07', 'e08', 'c5', 'p08', 'l3')",329
"('i06', 'e01', 'c3', 'p13', 'l3')",329
"('i01', 'e04', 'c1', 'p14', 'l3')",329
"('i70', 'e01', 'c1', 'p35', 'l3')",329
"('i09', 'e01', 'c5', 'p29', 'l3')",328
"('i11', 'e04', 'c4', 'p35', 'l3')",328
"('i06', 'e10', 'c3', 'p02', 'l1')",328
"('i13', 'e10', 'c5', 'p01', 'l3')",328
"('i49', 'e03', 'c1', 'p35', 'l3')",327
"('i43', 'e03', 'c1', 'p29', 'l3')",327
"('i23', 'e13', 'c5', 'p09', 'l3')",327
"('i06', 'e12', 'c3', 'p12', 'l3')",326
"('i42', 'e05', 'c3', 'p13', 'l3')",326
"('i48', 'e08', 'c1', 'p01', 'l3')",326
"('i67', 'e04', 'c5', 'p11', 'l3')",326
"('i48', 'e08', 'c1', 'p15', 'l3')",326
"('i09', 'e01', 'c5', 'p13', 'l3')",325
"('i89', 'e09', 'c1', 'p10', 'l3')",325
"('i68', 'e01', 'c1', 'p35', 'l3')",325
"('i67', 'e09', 'c5', 'p04', 'l3')",325
"('i01', 'e11', 'c1', 'p04', 'l3')",325
"('i01', 'e04', 'c1', 'p09', 'l3')",325
"('i23', 'e01', 'c5', 'p20', 'l3')",325
"('i06', 'e12', 'c3', 'p04', 'l3')",324
"('i16', 'e11', 'c5', 'p04', 'l3')",324
"('i48', 'e11', 'c1', 'p08', 'l3')",324
"('i12', 'e04', 'c3', 'p10', 'l3')",323
"('i23', 'e13', 'c5', 'p05', 'l3')",323
"('i89', 'e01', 'c1', 'p19', 'l3')",322
"('i43', 'e08', 'c1', 'p23', 'l3')",322
"('i48', 'e11', 'c1', 'p18', 'l3')",321
"('i48', 'e09', 'c1', 'p10', 'l3')",321
"('i07', 'e09', 'c5', 'p12', 'l3')",321
"('i16', 'e11', 'c5', 'p15', 'l3')",321
"('i06', 'e09', 'c3', 'p17', 'l2')",321
"('i07', 'e11', 'c5', 'p04', 'l3')",321
"('i38', 'e10', 'c7', 'p15', 'l2')",321
"('i14', 'e13', 'c5', 'p04', 'l3')",321
"('i46', 'e08', 'c4', 'p25', 'l3')",320
"('i13', 'e12', 'c5', 'p13', 'l3')",319
"('i06', 'e10', 'c3', 'p01', 'l2')",319
"('i06', 'e10', 'c3', 'p21', 'l2')",319
"('i06', 'e12', 'c3', 'p09', 'l3')",319
"('i67', 'e09', 'c5', 'p11', 'l3')",319
"('i43', 'e11', 'c1', 'p10', 'l3')",318
"('i23', 'e13', 'c5', 'p18', 'l3')",318
"('i64', 'e01', 'c3', 'p35', 'l3')",318
"('i14', 'e13', 'c5', 'p13', 'l3')",318
"('i07', 'e11', 'c5', 'p19', 'l3')",317
"('i38', 'e10', 'c1', 'p27', 'l4')",317
"('i74', 'e08', 'c5', 'p11', 'l3')",317
"('i13', 'e09', 'c5', 'p35', 'l3')",317
"('i19', 'e10', 'c5', 'p35', 'l1')",317
"('i46', 'e09', 'c4', 'p28', 'l3')",316
"('i11', 'e05', 'c4', 'p03', 'l3')",316
"('i46', 'e09', 'c4', 'p14', 'l3')",316
"('i01', 'e01', 'c1', 'p08', 'l3')",316
"('i12', 'e01', 'c5', 'p09', 'l3')",315
"('i37', 'e09', 'c5', 'p33', 'l3')",315
"('i12', 'e08', 'c5', 'p20', 'l3')",315
"('i16', 'e11', 'c5', 'p16', 'l3')",315
"('i04', 'e05', 'c3', 'p24', 'l3')",315
"('i13', 'e04', 'c5', 'p29', 'l3')",314
"('i29', 'e01', 'c5', 'p17', 'l3')",313
"('i21', 'e01', 'c1', 'p06', 'l3')",313
"('i29', 'e04', 'c5', 'p12', 'l3')",313
"('i41', 'e01', 'c1', 'p26', 'l3')",313
"('i43', 'e05', 'c1', 'p10', 'l3')",312
"('i46', 'e04', 'c1', 'p33', 'l3')",312
"('i06', 'e09', 'c3', 'p24', 'l2')",312
"('i01', 'e11', 'c1', 'p14', 'l3')",312
"('i01', 'e04', 'c1', 'p22', 'l3')",312
"('i67', 'e01', 'c5', 'p04', 'l3')",312
"('i12', 'e12', 'c5', 'p19', 'l3')",311
"('i09', 'e09', 'c5', 'p04', 'l3')",311
"('i05', 'e03', 'c4', 'p35', 'l3')",311
"('i48', 'e09', 'c1', 'p35', 'l3')",311
"('i40', 'e13', 'c5', 'p35', 'l3')",311
"('i27', 'e08', 'c5', 'p07', 'l3')",311
"('i09', 'e01', 'c5', 'p15', 'l3')",310
"('i38', 'e01', 'c4', 'p32', 'l3')",310
"('i01', 'e09', 'c1', 'p20', 'l3')",310
"('i06', 'e04', 'c3', 'p14', 'l1')",310
"('i13', 'e12', 'c5', 'p02', 'l3')",310
"('i32', 'e04', 'c5', 'p10', 'l3')",310
"('i38', 'e06', 'c1', 'p34', 'l3')",310
"('i34', 'e09', 'c5', 'p26', 'l3')",309
"('i46', 'e01', 'c4', 'p25', 'l3')",309
"('i42', 'e02', 'c5', 'p09', 'l3')",309
"('i48', 'e08', 'c1', 'p12', 'l3')",309
"('i07', 'e09', 'c5', 'p16', 'l3')",309
"('i67', 'e08', 'c5', 'p19', 'l3')",308
"('i23', 'e13', 'c5', 'p11', 'l3')",308
"('i46', 'e04', 'c4', 'p23', 'l3')",308
"('i06', 'e01', 'c3', 'p09', 'l3')",308
"('i14', 'e11', 'c3', 'p11', 'l3')",308
"('i14', 'e11', 'c3', 'p05', 'l3')",308
"('i66', 'e01', 'c3', 'p11', 'l3')",308
"('i46', 'e04', 'c4', 'p29', 'l3')",307
"('i09', 'e01', 'c5', 'p06', 'l3')",307
"('i11', 'e05', 'c4', 'p19', 'l3')",307
"('i38', 'e04', 'c4', 'p23', 'l1')",307
"('i27', 'e10', 'c5', 'p16', 'l3')",307
"('i07', 'e09', 'c5', 'p18', 'l3')",307
"('i13', 'e12', 'c5', 'p04', 'l3')",306
"('i10', 'e05', 'c3', 'p15', 'l3')",305
"('i06', 'e08', 'c3', 'p20', 'l2')",305
"('i43', 'e11', 'c1', 'p35', 'l3')",305
"('i21', 'e04', 'c1', 'p08', 'l3')",305
"('i14', 'e13', 'c5', 'p14', 'l3')",305
"('i05', 'e01', 'c4', 'p35', 'l3')",304
"('i66', 'e09', 'c3', 'p18', 'l3')",304
"('i42', 'e05', 'c3', 'p14', 'l3')",304
"('i29', 'e09', 'c5', 'p21', 'l3')",304
"('i14', 'e05', 'c3', 'p03', 'l3')",303
"('i09', 'e09', 'c5', 'p09', 'l3')",303
"('i46', 'e08', 'c4', 'p32', 'l3')",303
"('i59', 'e12', 'c5', 'p10', 'l3')",303
"('i38', 'e05', 'c4', 'p10', 'l1')",303
"('i07', 'e09', 'c5', 'p04', 'l3')",303
"('i21', 'e03', 'c1', 'p20', 'l3')",302
"('i30', 'e09', 'c1', 'p26', 'l3')",302
"('i38', 'e10', 'c7', 'p12', 'l4')",301
"('i38', 'e09', 'c4', 'p32', 'l2')",301
"('i09', 'e09', 'c5', 'p29', 'l3')",300
"('i07', 'e08', 'c5', 'p32', 'l3')",300
"('i46', 'e11', 'c4', 'p31', 'l3')",300
"('i14', 'e04', 'c3', 'p17', 'l3')",300
"('i14', 'e04', 'c3', 'p03', 'l3')",300
"('i23', 'e13', 'c5', 'p35', 'l3')",300
"('i43', 'e08', 'c1', 'p32', 'l3')",300
"('i07', 'e11', 'c5', 'p18', 'l3')",300
"('i13', 'e05', 'c5', 'p35', 'l3')",299
"('i23', 'e13', 'c5', 'p29', 'l3')",299
"('i06', 'e10', 'c3', 'p09', 'l1')",299
"('i21', 'e01', 'c1', 'p28', 'l3')",299
"('i67', 'e01', 'c5', 'p29', 'l3')",299
"('i38', 'e10', 'c7', 'p11', 'l2')",299
"('i46', 'e13', 'c1', 'p35', 'l3')",299
"('i06', 'e09', 'c3', 'p18', 'l2')",298
"('i09', 'e09', 'c5', 'p12', 'l3')",298
"('i02', 'e04', 'c4', 'p19', 'l3')",298
"('i16', 'e11', 'c5', 'p05', 'l3')",298
"('i66', 'e01', 'c3', 'p23', 'l3')",298
"('i46', 'e05', 'c1', 'p19', 'l3')",297
"('i39', 'e09', 'c3', 'p35', 'l3')",297
"('i41', 'e11', 'c1', 'p06', 'l3')",297
"('i13', 'e04', 'c5', 'p21', 'l3')",297
"('i01', 'e08', 'c1', 'p33', 'l3')",296
"('i05', 'e11', 'c1', 'p17', 'l3')",296
"('i43', 'e11', 'c1', 'p01', 'l3')",296
"('i29', 'e01', 'c5', 'p15', 'l3')",296
"('i63', 'e10', 'c1', 'p10', 'l1')",296
"('i41', 'e05', 'c1', 'p35', 'l3')",296
"('i12', 'e09', 'c5', 'p23', 'l3')",295
"('i06', 'e12', 'c3', 'p06', 'l3')",295
"('i06', 'e01', 'c3', 'p12', 'l3')",295
"('i38', 'e10', 'c7', 'p11', 'l4')",295
"('i01', 'e11', 'c1', 'p17', 'l3')",294
"('i27', 'e09', 'c5', 'p28', 'l3')",294
"('i20', 'e02', 'c5', 'p35', 'l3')",293
"('i06', 'e10', 'c3', 'p26', 'l4')",293
"('i42', 'e12', 'c5', 'p05', 'l3')",293
"('i74', 'e08', 'c5', 'p05', 'l3')",293
"('i06', 'e09', 'c3', 'p12', 'l2')",293
"('i21', 'e01', 'c1', 'p23', 'l3')",293
"('i17', 'e01', 'c5', 'p30', 'l3')",293
"('i24', 'e04', 'c1', 'p19', 'l3')",293
"('i66', 'e09', 'c3', 'p11', 'l3')",293
"('i02', 'e01', 'c4', 'p09', 'l3')",293
"('i33', 'e04', 'c1', 'p19', 'l3')",293
"('i14', 'e05', 'c5', 'p25', 'l3')",292
"('i29', 'e04', 'c5', 'p21', 'l3')",292
"('i06', 'e09', 'c3', 'p13', 'l2')",291
"('i41', 'e04', 'c1', 'p26', 'l3')",291
"('i01', 'e09', 'c1', 'p32', 'l3')",291
"('i14', 'e13', 'c5', 'p23', 'l3')",291
"('i06', 'e12', 'c3', 'p13', 'l3')",290
"('i13', 'e10', 'c5', 'p03', 'l3')",290
"('i41', 'e11', 'c1', 'p16', 'l3')",290
"('i30', 'e09', 'c1', 'p28', 'l3')",290
"('i42', 'e05', 'c3', 'p12', 'l3')",290
"('i14', 'e02', 'c5', 'p15', 'l3')",289
"('i01', 'e04', 'c1', 'p06', 'l3')",289
"('i14', 'e13', 'c5', 'p08', 'l3')",289
"('i33', 'e03', 'c1', 'p17', 'l3')",289
"('i67', 'e01', 'c5', 'p21', 'l3')",288
"('i14', 'e12', 'c5', 'p31', 'l3')",288
"('i41', 'e04', 'c1', 'p31', 'l3')",288
"('i25', 'e10', 'c5', 'p17', 'l4')",288
"('i12', 'e08', 'c3', 'p10', 'l3')",287
"('i12', 'e01', 'c5', 'p23', 'l3')",287
"('i46', 'e06', 'c1', 'p05', 'l3')",287
"('i06', 'e02', 'c5', 'p20', 'l1')",287
"('i14', 'e04', 'c3', 'p04', 'l3')",287
"('i34', 'e05', 'c5', 'p15', 'l3')",286
"('i02', 'e04', 'c4', 'p17', 'l3')",286
"('i38', 'e08', 'c4', 'p20', 'l2')",286
"('i23', 'e13', 'c5', 'p06', 'l3')",286
"('i02', 'e09', 'c4', 'p18', 'l3')",285
"('i23', 'e13', 'c5', 'p16', 'l3')",285
"('i43', 'e03', 'c1', 'p05', 'l3')",285
"('i27', 'e08', 'c5', 'p04', 'l3')",285
"('i44', 'e09', 'c3', 'p24', 'l3')",285
"('i48', 'e08', 'c1', 'p11', 'l3')",285
"('i14', 'e13', 'c5', 'p06', 'l3')",285
"('i14', 'e13', 'c5', 'p22', 'l3')",285
"('i05', 'e09', 'c1', 'p31', 'l3')",284
"('i06', 'e05', 'c5', 'p26', 'l1')",284
"('i46', 'e11', 'c1', 'p34', 'l3')",284
"('i34', 'e03', 'c3', 'p15', 'l3')",284
"('i13', 'e04', 'c5', 'p12', 'l3')",284
"('i46', 'e04', 'c1', 'p31', 'l3')",283
"('i02', 'e08', 'c4', 'p11', 'l3')",283
"('i42', 'e05', 'c3', 'p08', 'l3')",283
"('i22', 'e05', 'c5', 'p28', 'l3')",283
"('i38', 'e10', 'c7', 'p21', 'l4')",283
"('i46', 'e01', 'c4', 'p22', 'l3')",282
"('i38', 'e05', 'c1', 'p28', 'l1')",282
"('i74', 'e08', 'c5', 'p21', 'l3')",282
"('i46', 'e06', 'c1', 'p02', 'l3')",282
"('i34', 'e04', 'c5', 'p30', 'l3')",282
"('i38', 'e10', 'c1', 'p33', 'l1')",282
"('i12', 'e08', 'c5', 'p25', 'l3')",282
"('i03', 'e10', 'c5', 'p35', 'l3')",282
"('i89', 'e04', 'c1', 'p19', 'l3')",281
"('i31', 'e11', 'c1', 'p05', 'l3')",281
"('i21', 'e12', 'c1', 'p23', 'l3')",280
"('i67', 'e10', 'c5', 'p14', 'l3')",280
"('i22', 'e02', 'c5', 'p03', 'l3')",280
"('i48', 'e11', 'c1', 'p23', 'l3')",280
"('i66', 'e01', 'c3', 'p15', 'l3')",280
"('i73', 'e04', 'c3', 'p35', 'l3')",280
"('i02', 'e06', 'c1', 'p35', 'l3')",279
"('i13', 'e01', 'c5', 'p01', 'l3')",279
"('i22', 'e02', 'c5', 'p01', 'l3')",278
"('i09', 'e04', 'c5', 'p06', 'l3')",278
"('i38', 'e10', 'c7', 'p18', 'l3')",278
"('i46', 'e11', 'c4', 'p26', 'l3')",277
"('i14', 'e11', 'c3', 'p23', 'l3')",277
"('i09', 'e04', 'c5', 'p32', 'l3')",277
"('i43', 'e12', 'c1', 'p07', 'l3')",276
"('i32', 'e08', 'c5', 'p21', 'l3')",276
"('i10', 'e05', 'c3', 'p11', 'l3')",275
"('i34', 'e03', 'c3', 'p35', 'l3')",275
"('i38', 'e01', 'c4', 'p35', 'l3')",275
"('i46', 'e06', 'c1', 'p17', 'l3')",275
"('i25', 'e03', 'c5', 'p04', 'l3')",275
"('i19', 'e13', 'c5', 'p10', 'l3')",275
"('i25', 'e08', 'c5', 'p17', 'l3')",275
"('i02', 'e04', 'c4', 'p35', 'l3')",275
"('i14', 'e13', 'c5', 'p32', 'l3')",275
"('i05', 'e07', 'c1', 'p31', 'l3')",274
"('i20', 'e09', 'c5', 'p10', 'l3')",274
"('i134', 'e08', 'c1', 'p10', 'l3')",274
"('i33', 'e10', 'c1', 'p01', 'l3')",274
"('i99', 'e05', 'c5', 'p35', 'l3')",273
"('i46', 'e09', 'c4', 'p22', 'l3')",273
"('i20', 'e04', 'c5', 'p03', 'l3')",273
"('i46', 'e08', 'c4', 'p28', 'l3')",273
"('i38', 'e10', 'c7', 'p01', 'l3')",273
"('i42', 'e05', 'c5', 'p30', 'l3')",272
"('i43', 'e03', 'c1', 'p24', 'l3')",272
"('i02', 'e11', 'c1', 'p15', 'l3')",272
"('i38', 'e11', 'c4', 'p30', 'l2')",272
"('i32', 'e11', 'c5', 'p15', 'l3')",272
"('i21', 'e09', 'c1', 'p08', 'l3')",272
"('i41', 'e08', 'c1', 'p26', 'l3')",272
"('i63', 'e09', 'c1', 'p10', 'l3')",272
"('i14', 'e13', 'c5', 'p09', 'l3')",272
"('i09', 'e04', 'c5', 'p11', 'l3')",271
"('i22', 'e02', 'c5', 'p17', 'l3')",271
"('i13', 'e10', 'c5', 'p15', 'l3')",271
"('i74', 'e08', 'c5', 'p17', 'l3')",270
"('i46', 'e04', 'c4', 'p14', 'l3')",270
"('i13', 'e03', 'c5', 'p28', 'l3')",270
"('i21', 'e04', 'c1', 'p23', 'l3')",269
"('i46', 'e09', 'c4', 'p25', 'l3')",269
"('i12', 'e08', 'c5', 'p28', 'l3')",269
"('i12', 'e08', 'c5', 'p02', 'l3')",269
"('i23', 'e13', 'c5', 'p24', 'l3')",269
"('i43', 'e04', 'c1', 'p25', 'l3')",268
"('i07', 'e01', 'c5', 'p17', 'l3')",268
"('i05', 'e03', 'c1', 'p31', 'l3')",268
"('i46', 'e04', 'c4', 'p06', 'l3')",268
"('i14', 'e11', 'c3', 'p21', 'l3')",268
"('i22', 'e02', 'c5', 'p19', 'l3')",268
"('i31', 'e08', 'c4', 'p35', 'l3')",268
"('i66', 'e04', 'c3', 'p22', 'l3')",268
"('i12', 'e01', 'c5', 'p08', 'l3')",267
"('i74', 'e08', 'c5', 'p15', 'l3')",267
"('i38', 'e08', 'c4', 'p35', 'l2')",267
"('i20', 'e04', 'c5', 'p11', 'l3')",267
"('i32', 'e08', 'c5', 'p15', 'l3')",267
"('i63', 'e03', 'c1', 'p01', 'l3')",267
"('i24', 'e01', 'c1', 'p35', 'l3')",266
"('i38', 'e05', 'c1', 'p25', 'l1')",266
"('i13', 'e12', 'c5', 'p18', 'l3')",266
"('i23', 'e13', 'c5', 'p17', 'l3')",266
"('i10', 'e05', 'c3', 'p17', 'l3')",265
"('i67', 'e01', 'c5', 'p11', 'l3')",265
"('i32', 'e11', 'c5', 'p04', 'l3')",265
"('i07', 'e08', 'c5', 'p09', 'l3')",264
