leaf,count,diff,isWhiteNoise,max,min,mean,std,diff_smooth,isWhiteNoise_smooth,max_smooth,min_smooth,mean_smooth,std_smooth
"('i23', 'e08', 'c5', 'p02', 'l3')",609,0,1,157,0,1.054811507936508,5.706983822422434,0,0,18,0,0.5773809523809523,2.1066467669989266
"('i63', 'e11', 'c1', 'p35', 'l3')",609,0,0,22,0,0.42485119047619047,1.4918121363221135,0,0,4,0,0.2978670634920635,0.8151683377289759
"('i46', 'e01', 'c4', 'p24', 'l3')",608,0,0,77,0,1.2405753968253967,5.462367689933515,0,0,17,0,0.8712797619047619,2.9467914601865726
"('i13', 'e03', 'c5', 'p04', 'l3')",608,0,1,42,0,0.19270833333333334,0.8118152830659474,0,0,2,0,0.17311507936507936,0.4361986526051147
"('i43', 'e04', 'c1', 'p16', 'l3')",608,0,0,49,0,0.6614583333333334,2.7293093667255155,0,0,8,0,0.4107142857142857,1.2708437882920005
"('i21', 'e12', 'c1', 'p18', 'l3')",607,0,0,146,0,0.5987103174603174,3.5710168068957113,0,0,11,0,0.41592261904761907,1.3429247436204537
"('i41', 'e12', 'c1', 'p35', 'l3')",607,0,0,195,0,0.41418650793650796,3.45938411072437,0,0,10,0,0.3152281746031746,1.0697807257148326
"('i06', 'e10', 'c3', 'p35', 'l1')",606,0,0,36,0,0.27058531746031744,1.2245212275695958,0,0,3,0,0.2003968253968254,0.5331471412993191
"('i38', 'e04', 'c1', 'p33', 'l1')",606,0,0,93,0,0.6240079365079365,3.108089006090122,0,0,9,0,0.3715277777777778,1.2106352651645915
"('i34', 'e05', 'c5', 'p35', 'l3')",606,0,0,9,0,0.20808531746031747,0.6010111392863927,0,0,2,0,0.17708333333333334,0.45029820917092234
"('i89', 'e04', 'c1', 'p35', 'l3')",605,0,0,26,0,0.453125,1.750222535808287,0,0,5,0,0.2757936507936508,0.8090689859873951
"('i09', 'e04', 'c5', 'p29', 'l3')",605,0,0,9,0,0.25322420634920634,0.7487519518811278,0,0,2,0,0.18973214285714285,0.4944771646373462
"('i38', 'e04', 'c4', 'p24', 'l1')",603,0,0,58,0,0.683531746031746,3.208379193701937,0,0,10,0,0.38467261904761907,1.28080811852225
"('i41', 'e11', 'c1', 'p29', 'l3')",603,0,0,98,0,1.3149801587301588,5.211165306225919,0,0,16,0,0.9298115079365079,2.8504010028712026
"('i13', 'e12', 'c5', 'p16', 'l3')",603,0,0,18,0,0.34970238095238093,1.2054480785803514,0,0,3,0,0.2371031746031746,0.639189980072312
"('i03', 'e10', 'c5', 'p07', 'l3')",603,0,0,28,0,0.5300099206349206,1.7594958354993842,0,0,5,0,0.3740079365079365,0.9885249392365207
"('i27', 'e08', 'c5', 'p05', 'l3')",603,0,0,67,0,0.9015376984126984,3.965060401140182,0,0,12,0,0.5483630952380952,1.733808971802122
"('i05', 'e03', 'c1', 'p32', 'l3')",603,0,0,25,0,0.2663690476190476,1.006417853354106,0,0,3,0,0.20188492063492064,0.5450138510788977
"('i14', 'e05', 'c5', 'p14', 'l3')",603,0,0,15,0,0.2770337301587302,1.0036581556021555,0,0,3,0,0.2123015873015873,0.5791238082099334
"('i16', 'e11', 'c5', 'p29', 'l3')",602,0,0,12,0,0.2279265873015873,0.6772843962034961,0,0,2,0,0.1865079365079365,0.47761031711676505
"('i66', 'e09', 'c3', 'p10', 'l3')",602,0,0,9,0,0.26240079365079366,0.7786173834693391,0,0,2,0,0.20114087301587302,0.5170396963629686
"('i06', 'e11', 'c3', 'p13', 'l2')",600,0,0,84,0,0.8509424603174603,3.7746352321221814,0,0,12,0,0.4573412698412698,1.5156804991812711
"('i65', 'e09', 'c3', 'p10', 'l3')",600,0,0,10,0,0.22023809523809523,0.627263475040737,0,0,2,0,0.19047619047619047,0.4883855118277623
"('i01', 'e09', 'c1', 'p05', 'l3')",599,0,1,17,0,0.3410218253968254,1.116268473566824,0,1,3,0,0.21676587301587302,0.5838744571331167
"('i23', 'e04', 'c5', 'p25', 'l3')",599,0,0,85,0,0.4320436507936508,2.044117816782648,0,0,6,0,0.31473214285714285,0.9343007463347962
"('i46', 'e08', 'c4', 'p29', 'l3')",598,0,0,316,0,5.277777777777778,24.250372731185205,0,0,77,0,2.5768849206349205,10.79912370685525
"('i06', 'e08', 'c3', 'p08', 'l2')",597,0,0,241,0,1.3020833333333333,9.402275962700193,0,0,28,0,0.6153273809523809,2.4058858860698202
"('i06', 'e12', 'c3', 'p07', 'l3')",597,0,0,1838,0,1.6068948412698412,31.111127655054556,0,0,84,0,0.7123015873015873,4.6045577252927385
"('i21', 'e12', 'c1', 'p07', 'l3')",597,0,0,143,0,0.7237103174603174,3.734764463607271,0,0,11,0,0.439484126984127,1.4530716411080673
"('i43', 'e04', 'c1', 'p06', 'l3')",597,0,0,40,0,0.6475694444444444,2.5801726142612664,0,0,8,0,0.38665674603174605,1.2263842734416353
"('i02', 'e11', 'c1', 'p04', 'l3')",596,0,0,13,0,0.33283730158730157,1.1847380517679864,0,0,3,0,0.2113095238095238,0.5896688869683591
"('i07', 'e08', 'c5', 'p01', 'l3')",596,0,1,170,0,1.4176587301587302,7.209944471378424,0,0,23,0,0.6304563492063492,2.498679212627827
"('i16', 'e09', 'c5', 'p20', 'l3')",596,0,0,16,0,0.25570436507936506,0.7973431825100354,0,0,2,0,0.1932043650793651,0.5001224551444138
"('i07', 'e04', 'c5', 'p04', 'l3')",596,1,0,34,0,0.5297619047619048,1.9782064444747547,1,0,6,0,0.3888888888888889,1.1583699701107246
"('i17', 'e04', 'c3', 'p21', 'l3')",595,0,1,9,0,0.19915674603174602,0.5627925017569585,0,1,1,0,0.13938492063492064,0.3463477508726129
"('i38', 'e01', 'c4', 'p06', 'l3')",595,0,0,35,0,0.49702380952380953,1.9629482279125072,0,0,6,0,0.3115079365079365,0.944221412240708
"('i05', 'e07', 'c1', 'p20', 'l3')",595,0,1,160,0,0.3804563492063492,2.7917279648706175,0,0,8,0,0.30084325396825395,0.9602823262278662
"('i09', 'e04', 'c5', 'p07', 'l3')",595,0,0,16,0,0.2425595238095238,0.7761283365975079,0,0,2,0,0.18874007936507936,0.48880543559767725
"('i27', 'e01', 'c5', 'p14', 'l3')",595,0,0,18,0,0.2958829365079365,0.9771714292636449,0,0,3,0,0.23859126984126985,0.6440499952889689
"('i01', 'e01', 'c1', 'p02', 'l3')",595,0,0,14,0,0.35912698412698413,1.1662397312984834,0,0,3,0,0.2244543650793651,0.6143676577988135
"('i02', 'e08', 'c4', 'p10', 'l3')",594,0,0,46,0,0.8563988095238095,3.4534839390304732,0,0,11,0,0.328125,1.123664399537379
"('i46', 'e04', 'c4', 'p17', 'l3')",594,0,0,221,0,1.9898313492063493,11.093203883107522,0,0,35,0,1.130952380952381,4.506412349926902
"('i13', 'e12', 'c5', 'p03', 'l3')",594,0,0,13,0,0.3038194444444444,0.9893807663043712,0,0,3,0,0.23115079365079366,0.6268954314901167
"('i27', 'e04', 'c5', 'p03', 'l3')",594,0,0,25,0,0.3226686507936508,1.219794585446211,0,0,3,0,0.2316468253968254,0.6314433471535867
"('i03', 'e01', 'c5', 'p13', 'l3')",593,0,0,16,0,0.2775297619047619,0.8914892174938964,0,0,2,0,0.18948412698412698,0.4943214562701075
"('i41', 'e07', 'c1', 'p28', 'l3')",593,0,0,25,0,0.46478174603174605,1.8802834955914964,0,0,6,0,0.32415674603174605,0.9775920892125708
"('i38', 'e12', 'c1', 'p31', 'l3')",592,0,1,984,0,2.716765873015873,35.76978912635071,0,0,108,0,0.4694940476190476,3.9660090918993185
"('i06', 'e09', 'c3', 'p35', 'l2')",592,0,0,35,0,0.42757936507936506,1.6490778127759989,0,0,5,0,0.2906746031746032,0.8619102200636906
"('i38', 'e05', 'c1', 'p14', 'l1')",592,0,1,4,0,0.16517857142857142,0.4249156870817055,0,1,1,0,0.1440972222222222,0.35118828677799285
"('i05', 'e11', 'c1', 'p03', 'l3')",592,0,0,73,0,0.3878968253968254,2.1176535806802064,0,0,6,0,0.2760416666666667,0.8210048807022433
"('i03', 'e08', 'c5', 'p04', 'l3')",591,0,0,109,0,0.6547619047619048,3.7318817786710934,0,0,11,0,0.3970734126984127,1.2694210992221053
"('i76', 'e09', 'c5', 'p35', 'l3')",591,0,0,9,0,0.23511904761904762,0.7076514825451151,0,0,2,0,0.18675595238095238,0.48447442473110736
"('i06', 'e10', 'c3', 'p26', 'l3')",590,0,0,329,0,3.8938492063492065,17.139647074846003,0,0,55,0,2.281498015873016,8.035596335694953
"('i03', 'e01', 'c5', 'p14', 'l3')",590,0,0,9,0,0.27529761904761907,0.8606273728594542,0,0,2,0,0.19295634920634921,0.5078451891963203
"('i46', 'e05', 'c4', 'p35', 'l3')",590,0,0,10,0,0.22916666666666666,0.7323061664553777,0,0,2,0,0.18303571428571427,0.47217193901621374
"('i107', 'e04', 'c2', 'p35', 'l3')",590,0,0,6,0,0.19816468253968253,0.5493201106738878,0,0,1,0,0.1423611111111111,0.34942012700232505
"('i05', 'e09', 'c1', 'p25', 'l3')",590,0,0,24,0,0.4037698412698413,1.4844316675409441,0,0,4,0,0.24107142857142858,0.700353965818458
"('i38', 'e04', 'c4', 'p04', 'l1')",589,0,1,41,0,0.5359623015873016,2.303852098256813,0,0,7,0,0.31746031746031744,1.0073700132837942
"('i46', 'e12', 'c1', 'p35', 'l3')",588,0,0,142,0,0.31646825396825395,2.4100991686983426,0,0,7,0,0.27058531746031744,0.8182854793147921
"('i06', 'e11', 'c3', 'p06', 'l2')",587,0,0,100,0,1.7142857142857142,6.212364006824454,0,0,20,0,1.1421130952380953,3.7808771525619584
"('i13', 'e04', 'c5', 'p05', 'l3')",587,0,0,21,0,0.3635912698412698,1.311481577521298,0,0,4,0,0.26711309523809523,0.7607234698147071
"('i21', 'e04', 'c1', 'p29', 'l3')",587,0,0,20,0,0.37549603174603174,1.2545056700448705,0,0,4,0,0.2690972222222222,0.7610022229960844
"('i27', 'e09', 'c5', 'p02', 'l3')",587,0,0,12,0,0.22495039682539683,0.6970334656968988,0,0,2,0,0.17857142857142858,0.46382761282805135
"('i05', 'e06', 'c1', 'p31', 'l3')",587,0,0,4,0,0.16666666666666666,0.43358509170176934,1,0,1,0,0.14508928571428573,0.3521908358904361
"('i14', 'e05', 'c5', 'p09', 'l3')",586,0,0,49,0,0.35788690476190477,2.5175263233572696,0,0,7,0,0.2333829365079365,0.7419185394857354
"('i07', 'e04', 'c5', 'p13', 'l3')",586,0,0,37,0,0.3898809523809524,1.5687855433633238,0,0,5,0,0.27356150793650796,0.8102856970842528
"('i03', 'e09', 'c5', 'p14', 'l3')",586,0,0,14,0,0.26860119047619047,0.8925542020792778,0,0,2,0,0.18055555555555555,0.4773011188177662
"('i46', 'e08', 'c4', 'p12', 'l3')",586,0,0,360,0,2.2562003968253967,14.86245089728228,0,0,46,0,1.0188492063492063,4.151895468007506
"('i03', 'e08', 'c5', 'p06', 'l3')",585,0,0,75,0,0.720734126984127,3.6544556758092437,0,0,11,0,0.42336309523809523,1.3435544981839849
"('i14', 'e01', 'c5', 'p33', 'l3')",585,0,0,180,0,1.1937003968253967,6.301291911937129,0,0,20,0,0.7951388888888888,2.9915051986793784
"('i19', 'e05', 'c5', 'p10', 'l3')",585,0,0,8,0,0.26785714285714285,0.8071349557135373,0,0,2,0,0.19915674603174602,0.5221001576680768
"('i06', 'e04', 'c3', 'p29', 'l1')",584,0,0,87,0,0.6743551587301587,3.557681868664507,0,0,11,0,0.4149305555555556,1.3843317162923867
"('i06', 'e12', 'c3', 'p05', 'l3')",584,0,1,394,0,0.7936507936507936,8.247719704409175,0,0,22,0,0.3943452380952381,1.6401908304144786
"('i05', 'e08', 'c1', 'p20', 'l3')",584,0,1,665,0,1.834077380952381,22.757749845224623,0,0,47,0,0.7437996031746031,3.2127885343094587
"('i23', 'e01', 'c5', 'p14', 'l3')",583,0,0,37,0,0.36532738095238093,1.461550258696131,0,0,4,0,0.2584325396825397,0.7361002478020131
"('i25', 'e03', 'c5', 'p21', 'l3')",582,0,0,5,0,0.1800595238095238,0.4928247020321796,0,0,1,0,0.14037698412698413,0.34737772878294393
"('i06', 'e01', 'c3', 'p21', 'l3')",580,0,0,44,0,0.38467261904761907,1.760623421773635,0,0,5,0,0.23933531746031747,0.7220385291396857
"('i05', 'e08', 'c1', 'p25', 'l3')",579,0,0,656,0,1.1376488095238095,14.723144479383208,0,0,42,0,0.638640873015873,2.705378413295088
"('i38', 'e04', 'c4', 'p12', 'l1')",579,0,0,45,0,0.6594742063492064,2.935545114687634,0,0,9,0,0.37996031746031744,1.2418285282853632
"('i46', 'e01', 'c4', 'p12', 'l3')",578,0,0,36,0,0.7313988095238095,2.8795299418809766,0,0,9,0,0.5302579365079365,1.644518653021432
"('i32', 'e11', 'c5', 'p07', 'l3')",578,0,0,177,0,0.5567956349206349,3.8006171765281267,0,0,10,0,0.3804563492063492,1.1960977350306292
"('i09', 'e09', 'c5', 'p03', 'l3')",578,0,0,108,0,0.2931547619047619,2.302921016059275,0,0,7,0,0.19766865079365079,0.5920811101541361
"('i06', 'e04', 'c3', 'p07', 'l1')",577,0,0,59,0,0.5401785714285714,2.5279926411105453,0,0,8,0,0.3412698412698413,1.0840671391137746
"('i02', 'e11', 'c1', 'p01', 'l3')",577,0,0,16,0,0.2418154761904762,0.8266442715371887,0,0,2,0,0.17485119047619047,0.4617647283667974
"('i41', 'e08', 'c1', 'p28', 'l3')",577,0,0,44,0,0.6475694444444444,2.555058211746958,0,0,8,0,0.45436507936507936,1.398660354536432
"('i21', 'e03', 'c1', 'p09', 'l3')",576,0,0,8,0,0.23214285714285715,0.6955631578627233,0,0,2,0,0.18229166666666666,0.48310124379466496
"('i07', 'e04', 'c5', 'p11', 'l3')",575,0,0,65,0,0.4575892857142857,1.8918389217681695,0,0,6,0,0.3400297619047619,1.0212061025454822
"('i46', 'e11', 'c4', 'p25', 'l3')",575,0,0,916,0,13.118551587301587,59.144071247886856,0,0,190,0,8.985119047619047,31.945386444136073
"('i05', 'e07', 'c1', 'p25', 'l3')",574,0,0,78,0,0.3601190476190476,1.7546075358538966,0,0,5,0,0.2710813492063492,0.8077483286457025
"('i01', 'e09', 'c1', 'p07', 'l3')",574,0,0,14,0,0.31994047619047616,1.0462135034827327,0,0,3,0,0.21106150793650794,0.5861722282208606
"('i21', 'e04', 'c1', 'p24', 'l3')",574,0,0,15,0,0.3601190476190476,1.2327286104806303,0,0,4,0,0.2591765873015873,0.7370173404247462
"('i06', 'e10', 'c3', 'p19', 'l2')",573,0,0,320,0,0.7693452380952381,6.784477846573893,0,0,21,0,0.49007936507936506,1.8954312220470326
"('i14', 'e05', 'c5', 'p13', 'l3')",573,0,0,38,0,0.3680555555555556,1.875846737087165,0,0,5,0,0.24702380952380953,0.7493324220919484
"('i06', 'e09', 'c3', 'p01', 'l2')",573,0,0,41,0,0.3645833333333333,1.552013421244231,0,0,5,0,0.26686507936507936,0.7847209680322287
"('i46', 'e01', 'c7', 'p35', 'l3')",572,0,0,23,0,0.6014384920634921,1.9991634942576182,0,0,6,0,0.45089285714285715,1.330938771067224
"('i23', 'e09', 'c5', 'p25', 'l3')",571,0,0,22,0,0.31473214285714285,1.1133217616301307,0,0,3,0,0.2197420634920635,0.6150615636824915
"('i13', 'e03', 'c5', 'p18', 'l3')",571,0,0,4,0,0.16393849206349206,0.43319499186703264,0,0,1,0,0.13864087301587302,0.3455713838634061
"('i14', 'e01', 'c5', 'p26', 'l3')",571,0,0,93,0,1.1036706349206349,5.698672431261533,0,0,18,0,0.7157738095238095,2.6437011837266837
"('i43', 'e01', 'c1', 'p22', 'l3')",571,0,0,28,0,0.4742063492063492,1.702976317619357,0,0,5,0,0.32217261904761907,0.9605948687915714
"('i67', 'e09', 'c5', 'p16', 'l3')",571,0,0,17,0,0.3635912698412698,1.1874190864677523,0,0,3,0,0.27232142857142855,0.7461859155017584
"('i46', 'e01', 'c4', 'p18', 'l3')",570,0,0,56,0,0.8529265873015873,3.538471439133423,0,0,11,0,0.5570436507936508,1.8730068745370003
"('i07', 'e04', 'c5', 'p29', 'l3')",570,0,0,25,0,0.5939980158730159,2.214914651334104,0,0,7,0,0.35044642857142855,1.1347482410397471
"('i01', 'e09', 'c1', 'p18', 'l3')",570,0,0,14,0,0.31547619047619047,1.0572306645214824,0,0,3,0,0.20560515873015872,0.5770394566895423
"('i03', 'e01', 'c5', 'p22', 'l3')",570,0,0,45,0,0.32787698412698413,1.3193600604058313,0,0,4,0,0.2418154761904762,0.6877668873592192
"('i38', 'e01', 'c7', 'p32', 'l3')",570,0,0,25,0,0.6847718253968254,2.3568302983200144,0,0,7,0,0.47023809523809523,1.3939378184565323
"('i06', 'e02', 'c5', 'p28', 'l1')",569,0,1,3,0,0.15749007936507936,0.41097113247401923,0,1,1,0,0.13864087301587302,0.34557138386340613
"('i33', 'e03', 'c1', 'p01', 'l3')",569,0,0,28,0,0.33283730158730157,1.2216357615290603,1,0,3,0,0.24032738095238096,0.660710515191944
"('i06', 'e01', 'c3', 'p11', 'l3')",568,0,1,109,0,0.3841765873015873,2.24237632964174,0,0,7,0,0.2986111111111111,0.9314916223006119
"('i27', 'e09', 'c5', 'p18', 'l3')",568,0,0,7,0,0.22718253968253968,0.6936326036897967,0,0,2,0,0.17981150793650794,0.478360257441307
"('i31', 'e05', 'c1', 'p35', 'l3')",567,0,0,9,0,0.2234623015873016,0.6925160566067727,0,0,2,0,0.17584325396825398,0.46779390137200405
"('i14', 'e09', 'c5', 'p26', 'l3')",567,0,0,146,0,1.1567460317460319,5.864562167092323,0,0,18,0,0.8149801587301587,2.8718484796525248
"('i06', 'e11', 'c3', 'p02', 'l2')",567,0,0,60,0,0.8792162698412699,3.7139864055604286,0,0,12,0,0.45808531746031744,1.5923082428788649
"('i27', 'e09', 'c5', 'p01', 'l3')",567,0,0,10,0,0.23660714285714285,0.7592480070039407,0,0,2,0,0.18030753968253968,0.4792097337402561
"('i46', 'e04', 'c4', 'p04', 'l3')",566,0,0,136,0,1.476686507936508,7.88200130527304,0,0,25,0,0.8762400793650794,3.4564769759422735
"('i14', 'e05', 'c5', 'p23', 'l3')",566,0,0,13,0,0.2690972222222222,0.9934095221222099,0,0,3,0,0.20560515873015872,0.5826001607234372
"('i68', 'e05', 'c1', 'p35', 'l3')",565,0,0,6,0,0.17410714285714285,0.4786557280350102,0,0,1,0,0.13640873015873015,0.343222068776489
"('i38', 'e09', 'c4', 'p29', 'l2')",565,0,0,34,0,0.3871527777777778,1.539868200809829,0,0,5,0,0.2619047619047619,0.8158019856672293
"('i14', 'e05', 'c5', 'p22', 'l3')",565,0,0,34,0,0.29191468253968256,1.483157461705599,0,0,4,0,0.21924603174603174,0.6493637201566481
"('i06', 'e09', 'c3', 'p03', 'l2')",564,0,0,30,0,0.4089781746031746,1.6868270990893126,0,0,5,0,0.2777777777777778,0.8337631166849898
"('i06', 'e10', 'c3', 'p11', 'l1')",563,0,0,34,0,0.2452876984126984,0.983294297332254,0,0,3,0,0.19146825396825398,0.5350295079610234
"('i46', 'e09', 'c1', 'p30', 'l3')",563,0,0,46,0,0.5825892857142857,2.400112522569789,0,0,7,0,0.3898809523809524,1.2230332388320369
"('i14', 'e13', 'c5', 'p19', 'l3')",563,0,0,773,0,5.578373015873016,41.16204317264357,0,0,126,0,3.1294642857142856,15.600976926533049
"('i12', 'e09', 'c5', 'p06', 'l3')",562,0,0,7,0,0.20709325396825398,0.6140059097245835,0,0,2,0,0.16964285714285715,0.4526060686749135
"('i08', 'e04', 'c1', 'p10', 'l3')",562,0,0,24,0,0.5925099206349206,2.0219218840153816,0,0,6,0,0.4558531746031746,1.3215759390096682
"('i23', 'e09', 'c5', 'p08', 'l3')",561,0,0,18,0,0.33035714285714285,1.1719654632505834,0,0,3,0,0.2214781746031746,0.6329298507356274
"('i29', 'e09', 'c5', 'p12', 'l3')",561,0,0,6,0,0.20734126984126985,0.6100722655957909,0,0,2,0,0.17906746031746032,0.47734209910303294
"('i38', 'e10', 'c4', 'p08', 'l1')",560,0,0,15,0,0.2524801587301587,0.8998698095888642,0,0,2,0,0.1708829365079365,0.46644915656609154
"('i03', 'e10', 'c5', 'p01', 'l3')",558,0,0,32,0,0.5275297619047619,1.812308021881965,0,0,5,0,0.35466269841269843,0.9873747084056121
"('i22', 'e02', 'c5', 'p10', 'l3')",558,0,0,4,0,0.16989087301587302,0.46574759411577715,0,0,1,0,0.13467261904761904,0.3413735559859227
"('i06', 'e10', 'c3', 'p10', 'l2')",558,0,0,44,0,0.548859126984127,2.4349867360538062,0,0,7,0,0.31299603174603174,0.9856357991447356
"('i06', 'e01', 'c3', 'p35', 'l3')",558,0,0,22,0,0.36532738095238093,1.4298123253346415,0,0,4,0,0.234375,0.6842030660304558
"('i43', 'e03', 'c1', 'p03', 'l3')",558,0,0,7,0,0.2465277777777778,0.7431818706610037,0,0,2,0,0.1857638888888889,0.504902269151566
"('i13', 'e09', 'c5', 'p10', 'l3')",558,0,0,23,0,0.31374007936507936,1.1482516471312707,0,0,3,0,0.21924603174603174,0.6184551181121987
"('i06', 'e05', 'c5', 'p20', 'l1')",557,0,0,8,0,0.19518849206349206,0.6069591983313177,0,0,2,0,0.16145833333333334,0.4301077940862385
"('i41', 'e11', 'c1', 'p18', 'l3')",556,0,0,105,0,1.1587301587301588,5.204984940302229,0,0,16,0,0.7234623015873016,2.414339009695523
"('i21', 'e09', 'c1', 'p04', 'l3')",555,0,0,11,0,0.29117063492063494,0.9441451888085808,0,0,3,0,0.2214781746031746,0.6309675405455218
"('i46', 'e01', 'c4', 'p05', 'l3')",555,0,0,121,0,1.210813492063492,6.478229884271532,0,0,20,0,0.7569444444444444,2.8438968676340877
"('i29', 'e04', 'c5', 'p07', 'l3')",555,0,0,13,0,0.3256448412698413,1.0830389164278433,0,0,3,0,0.23189484126984128,0.6595938661833666
"('i23', 'e12', 'c5', 'p10', 'l3')",555,0,1,4847,0,27.741319444444443,208.90784783713036,0,1,609,0,12.16889880952381,67.15176925491359
"('i07', 'e11', 'c5', 'p07', 'l3')",555,0,1,71,0,0.5436507936507936,3.5808517660074144,0,0,11,0,0.27331349206349204,0.9154223876192192
"('i23', 'e01', 'c5', 'p08', 'l3')",555,0,0,28,0,0.38070436507936506,1.5069793646421097,0,0,4,0,0.26612103174603174,0.7844995328853601
"('i07', 'e08', 'c5', 'p11', 'l3')",554,0,0,242,0,1.6324404761904763,9.432420408270705,0,0,28,0,0.7075892857142857,2.9749386318140765
"('i16', 'e11', 'c5', 'p02', 'l3')",554,0,0,14,0,0.25967261904761907,0.8701855599208298,0,0,2,0,0.18973214285714285,0.5097888292957912
"('i05', 'e07', 'c1', 'p32', 'l3')",553,0,0,49,0,0.2961309523809524,1.2356738211903995,0,0,4,0,0.23561507936507936,0.7043243826271308
"('i46', 'e09', 'c7', 'p35', 'l3')",553,0,0,33,0,0.716765873015873,2.4265268178129635,0,0,7,0,0.5220734126984127,1.5555229517241893
"('i46', 'e08', 'c4', 'p23', 'l3')",553,0,0,215,0,2.8559027777777777,17.376857553967152,0,0,54,0,1.037202380952381,4.700884849026176
"('i46', 'e06', 'c1', 'p10', 'l3')",553,0,0,45,0,0.23239087301587302,1.097576893750263,0,0,3,0,0.19246031746031747,0.5470544305757862
"('i27', 'e04', 'c5', 'p35', 'l3')",553,0,0,26,0,0.43154761904761907,1.7105174150231577,0,0,5,0,0.25892857142857145,0.7948991917574765
"('i24', 'e01', 'c1', 'p19', 'l3')",552,0,0,17,0,0.2976190476190476,1.0209678170474876,0,0,3,0,0.21279761904761904,0.6040988555658076
"('i38', 'e10', 'c4', 'p28', 'l2')",552,0,0,56,0,0.46378968253968256,2.1148047499402254,0,0,6,0,0.3273809523809524,0.96386307610493
"('i05', 'e12', 'c1', 'p26', 'l3')",552,0,0,29,0,0.29985119047619047,1.2254008000294714,0,0,3,0,0.203125,0.5817667367272742
"('i38', 'e01', 'c4', 'p08', 'l3')",552,0,0,20,0,0.3913690476190476,1.5169691321615082,0,0,4,0,0.21726190476190477,0.6680934455903729
"('i63', 'e08', 'c1', 'p01', 'l3')",548,0,0,1248,0,1.5902777777777777,22.756927793998297,0,0,68,0,0.9990079365079365,4.211661697466365
"('i09', 'e01', 'c5', 'p17', 'l3')",547,0,0,135,0,0.23387896825396826,2.4259086485409136,0,0,7,0,0.16889880952380953,0.5068919628310453
"('i49', 'e08', 'c1', 'p19', 'l3')",547,0,0,53,0,1.130952380952381,3.882540574828902,0,0,12,0,0.78125,2.4194904735885436
"('i41', 'e08', 'c1', 'p20', 'l3')",547,0,0,69,0,0.5567956349206349,2.4826278260183563,0,0,8,0,0.3707837301587302,1.151331863699695
"('i38', 'e06', 'c4', 'p25', 'l3')",546,0,0,75,0,2.6125992063492065,7.98235405006783,0,0,26,0,1.6398809523809523,4.727156514860323
"('i01', 'e09', 'c1', 'p24', 'l3')",545,0,0,11,0,0.2837301587301587,0.9668889187253845,0,0,3,0,0.18898809523809523,0.5377585829245966
"('i07', 'e04', 'c5', 'p16', 'l3')",545,0,0,33,0,0.37375992063492064,1.419966727023546,0,0,4,0,0.2571924603174603,0.7696324975031879
"('i03', 'e10', 'c5', 'p23', 'l3')",545,0,0,31,0,0.4466765873015873,1.5155064461299297,0,0,4,0,0.32242063492063494,0.8943236413330555
"('i14', 'e04', 'c5', 'p33', 'l3')",545,0,0,350,0,1.8025793650793651,11.977045393699933,0,0,37,0,1.0667162698412698,4.418941836595215
"('i41', 'e11', 'c1', 'p05', 'l3')",545,0,0,82,0,0.8695436507936508,3.9234800148166977,0,0,12,0,0.5344742063492064,1.7249631987474692
